customer_key,recency,frequency,monetary,r,f,m,rfm_score,Segment
28168,1061,1,3578.27,1,1,4,114,Lost Customers
28169,898,1,3578.27,1,1,4,114,Lost Customers
28170,1047,1,3578.27,1,1,4,114,Lost Customers
28171,1038,1,3578.27,1,1,4,114,Lost Customers
28172,1062,1,3578.27,1,1,4,114,Lost Customers
28173,886,1,3578.27,1,1,4,114,Lost Customers
28174,14,1,39.980000000000004,4,1,1,411,Recent Customers
28175,339,1,7.28,1,1,1,111,Lost Customers
28176,899,1,3578.27,1,1,4,114,Lost Customers
28177,890,1,3578.27,1,1,4,114,Lost Customers
28178,906,1,3578.27,1,1,4,114,Lost Customers
28179,1058,1,3578.27,1,1,4,114,Lost Customers
28180,1046,1,3578.27,1,1,4,114,Lost Customers
28181,1061,1,3578.27,1,1,4,114,Lost Customers
28182,1060,1,3578.27,1,1,4,114,Lost Customers
28183,1058,1,3578.27,1,1,4,114,Lost Customers
28184,1043,1,3578.27,1,1,4,114,Lost Customers
28185,1059,1,3578.27,1,1,4,114,Lost Customers
28186,1060,1,3578.27,1,1,4,114,Lost Customers
28187,200,1,39.980000000000004,2,1,1,211,Needs Attention
28188,56,1,29.479999999999997,4,1,1,411,Recent Customers
28189,39,1,567.76,4,1,3,413,Recent Customers
28190,56,2,5997.33,4,2,4,424,Big Spender
28191,58,2,5997.33,4,2,4,424,Big Spender
28192,100,1,30.479999999999997,3,1,1,311,Needs Attention
28193,39,2,6016.33,4,2,4,424,Big Spender
28194,40,2,6114.8099999999995,4,2,4,424,Big Spender
28195,55,1,574.98,4,1,3,413,Recent Customers
28196,42,2,5985.3099999999995,4,2,4,424,Big Spender
28197,901,1,3578.27,1,1,4,114,Lost Customers
28198,900,1,3578.27,1,1,4,114,Lost Customers
28199,1032,1,3578.27,1,1,4,114,Lost Customers
28200,1028,1,3578.27,1,1,4,114,Lost Customers
28201,375,1,2419.06,1,1,3,113,Lost Customers
28202,395,1,2419.06,1,1,3,113,Lost Customers
28203,389,1,2384.07,1,1,3,113,Lost Customers
28204,394,1,2419.06,1,1,3,113,Lost Customers
28205,278,1,603.49,1,1,3,113,Lost Customers
28206,370,1,2398.05,1,1,3,113,Lost Customers
28207,389,1,2461.55,1,1,3,113,Lost Customers
28208,340,1,2398.05,1,1,3,113,Lost Customers
28209,287,1,574.98,1,1,3,113,Lost Customers
28210,289,1,564.48,1,1,3,113,Lost Customers
28211,293,1,539.99,1,1,3,113,Lost Customers
28212,285,1,619.46,1,1,3,113,Lost Customers
28213,171,1,39.980000000000004,2,1,1,211,Needs Attention
28214,121,1,59.980000000000004,3,1,2,312,Needs Attention
28215,300,1,589.96,1,1,3,113,Lost Customers
28216,333,1,7.28,1,1,1,111,Lost Customers
28217,338,1,2408.29,1,1,3,113,Lost Customers
28218,143,1,18.97,3,1,1,311,Needs Attention
28219,66,1,39.980000000000004,4,1,1,411,Recent Customers
28220,74,1,13.98,4,1,1,411,Recent Customers
28221,1019,1,3578.27,1,1,4,114,Lost Customers
28222,1034,1,3578.27,1,1,4,114,Lost Customers
28223,1018,1,3578.27,1,1,4,114,Lost Customers
28224,46,2,6016.33,4,2,4,424,Big Spender
28225,208,1,60.47,2,1,2,212,Needs Attention
28226,362,1,60.47,1,1,2,112,Lost Customers
28227,155,1,60.47,3,1,2,312,Needs Attention
28228,147,1,21.49,3,1,1,311,Needs Attention
28229,161,1,27.77,3,1,1,311,Needs Attention
28230,251,1,25.479999999999997,2,1,1,211,Needs Attention
28231,172,1,23.779999999999998,2,1,1,211,Needs Attention
28232,209,1,143.78,2,1,2,212,Needs Attention
28233,258,1,21.49,2,1,1,211,Needs Attention
28234,39,2,5976.32,4,2,4,424,Big Spender
28235,319,1,30.479999999999997,1,1,1,111,Lost Customers
28236,187,1,60.47,2,1,2,212,Needs Attention
28237,365,1,33.43,1,1,1,111,Lost Customers
28238,31,1,21.49,4,1,1,411,Recent Customers
28239,334,1,7.28,1,1,1,111,Lost Customers
28240,38,2,5998.610000000001,4,2,4,424,Big Spender
28241,329,1,130.46,1,1,2,112,Lost Customers
28242,169,1,7.28,3,1,1,311,Needs Attention
28243,38,2,6060.83,4,2,4,424,Big Spender
28244,47,2,6026.3099999999995,4,2,4,424,Big Spender
28245,27,1,7.28,4,1,1,411,Recent Customers
28246,37,2,5976.32,4,2,4,424,Big Spender
28247,45,2,5962.34,4,2,4,424,Big Spender
28248,342,1,4.99,1,1,1,111,Lost Customers
28249,107,1,27.96,3,1,1,311,Needs Attention
28250,57,2,6016.33,4,2,4,424,Big Spender
28251,229,1,4.99,2,1,1,211,Needs Attention
28252,102,1,4.99,3,1,1,311,Needs Attention
28253,211,1,13.98,2,1,1,211,Needs Attention
28254,222,1,166.28,2,1,2,212,Needs Attention
28255,46,2,6051.3099999999995,4,2,4,424,Big Spender
28256,247,1,29.479999999999997,2,1,1,211,Needs Attention
28257,55,2,5976.32,4,2,4,424,Big Spender
28258,28,1,7.28,4,1,1,411,Recent Customers
28259,38,2,6118.610000000001,4,2,4,424,Big Spender
28260,215,1,7.28,2,1,1,211,Needs Attention
28261,93,1,27.92,3,1,1,311,Needs Attention
28262,8,1,7.28,4,1,1,411,Recent Customers
28263,71,1,39.980000000000004,4,1,1,411,Recent Customers
28264,49,2,5997.33,4,2,4,424,Big Spender
28265,62,1,39.980000000000004,4,1,1,411,Recent Customers
28266,302,1,4.99,1,1,1,111,Lost Customers
28267,335,1,64.47,1,1,2,112,Lost Customers
28268,46,2,5997.33,4,2,4,424,Big Spender
28269,325,1,13.98,1,1,1,111,Lost Customers
28270,1014,1,3578.27,1,1,4,114,Lost Customers
28271,1027,1,3578.27,1,1,4,114,Lost Customers
28272,78,1,111.95000000000002,4,1,2,412,Recent Customers
28273,38,2,5962.34,4,2,4,424,Big Spender
28274,364,1,4.99,1,1,1,111,Lost Customers
28275,45,1,39.980000000000004,4,1,1,411,Recent Customers
28276,139,1,64.47,3,1,2,312,Needs Attention
28277,8,1,4.99,4,1,1,411,Recent Customers
28278,268,1,39.980000000000004,1,1,1,111,Lost Customers
28279,264,1,7.28,2,1,1,211,Needs Attention
28280,156,1,4.99,3,1,1,311,Needs Attention
28281,277,1,7.28,1,1,1,111,Lost Customers
28282,203,1,4.99,2,1,1,211,Needs Attention
28283,39,1,39.980000000000004,4,1,1,411,Recent Customers
28284,41,1,563.77,4,1,3,413,Recent Customers
28285,42,2,5997.33,4,2,4,424,Big Spender
28286,279,1,4.99,1,1,1,111,Lost Customers
28287,281,1,103.48,1,1,2,112,Lost Customers
28288,33,2,6039.3,4,2,4,424,Big Spender
28289,44,1,54.980000000000004,4,1,2,412,Recent Customers
28290,262,1,64.47,2,1,2,212,Needs Attention
28291,137,1,39.980000000000004,3,1,1,311,Needs Attention
28292,275,1,61.96000000000001,1,1,2,112,Lost Customers
28293,1008,1,3578.27,1,1,4,114,Lost Customers
28294,1008,1,3578.27,1,1,4,114,Lost Customers
28295,1008,1,3578.27,1,1,4,114,Lost Customers
28296,48,2,5997.33,4,2,4,424,Big Spender
28297,54,2,5971.33,4,2,4,424,Big Spender
28298,388,2,4828.11,1,2,4,124,Almost Lost
28299,1019,1,3578.27,1,1,4,114,Lost Customers
28300,293,1,2.29,1,1,1,111,Lost Customers
28301,356,1,161.29,1,1,2,112,Lost Customers
28302,329,1,78.97999999999999,1,1,2,112,Lost Customers
28303,195,1,74.98,2,1,2,212,Needs Attention
28304,328,1,91.97,1,1,2,112,Lost Customers
28305,113,1,29.479999999999997,3,1,1,311,Needs Attention
28306,183,1,4.99,2,1,1,211,Needs Attention
28307,269,1,561.48,1,1,3,113,Lost Customers
28308,271,1,588.96,1,1,3,113,Lost Customers
28309,343,1,2419.06,1,1,3,113,Lost Customers
28310,83,1,4.99,4,1,1,411,Recent Customers
28311,366,1,2393.06,1,1,3,113,Lost Customers
28312,261,1,574.98,2,1,3,213,Needs Attention
28313,254,1,647.94,2,1,3,213,Needs Attention
28314,263,1,553.97,2,1,3,213,Needs Attention
28315,234,1,556.9300000000001,2,1,3,213,Needs Attention
28316,242,1,539.99,2,1,3,213,Needs Attention
28317,238,1,539.99,2,1,3,213,Needs Attention
28318,217,1,574.98,2,1,3,213,Needs Attention
28319,222,1,556.9300000000001,2,1,3,213,Needs Attention
28320,230,1,539.99,2,1,3,213,Needs Attention
28321,217,1,599.47,2,1,3,213,Needs Attention
28322,300,1,29.479999999999997,1,1,1,111,Lost Customers
28323,349,1,2384.07,1,1,3,113,Lost Customers
28324,220,1,548.98,2,1,3,213,Needs Attention
28325,244,1,574.98,2,1,3,213,Needs Attention
28326,350,1,2442.54,1,1,3,113,Lost Customers
28327,348,1,2407.04,1,1,3,113,Lost Customers
28328,58,1,4.99,4,1,1,411,Recent Customers
28329,141,1,6.28,3,1,1,311,Needs Attention
28330,313,1,10.24,1,1,1,111,Lost Customers
28331,328,1,53.99,1,1,2,112,Lost Customers
28332,236,1,94.47999999999999,2,1,2,212,Needs Attention
28333,357,1,53.99,1,1,2,112,Lost Customers
28334,144,1,53.99,3,1,2,312,Needs Attention
28335,114,1,62.980000000000004,3,1,2,312,Needs Attention
28336,162,1,138.97,3,1,2,312,Needs Attention
28337,52,1,59.980000000000004,4,1,2,412,Recent Customers
28338,238,1,47.970000000000006,2,1,1,211,Needs Attention
28339,1022,1,3578.27,1,1,4,114,Lost Customers
28340,1017,1,3578.27,1,1,4,114,Lost Customers
28341,155,1,128.97,3,1,2,312,Needs Attention
28342,207,1,69.99,2,1,2,212,Needs Attention
28343,228,1,53.99,2,1,2,212,Needs Attention
28344,299,1,53.99,1,1,2,112,Lost Customers
28345,233,1,4.99,2,1,1,211,Needs Attention
28346,11,1,94.47999999999999,4,1,2,412,Recent Customers
28347,262,1,73.96000000000001,2,1,2,212,Needs Attention
28348,129,1,68.49,3,1,2,312,Needs Attention
28349,100,1,39.980000000000004,3,1,1,311,Needs Attention
28350,164,1,13.98,3,1,1,311,Needs Attention
28351,194,1,574.98,2,1,3,213,Needs Attention
28352,205,1,562.96,2,1,3,213,Needs Attention
28353,185,1,548.98,2,1,3,213,Needs Attention
28354,886,1,3578.27,1,1,4,114,Lost Customers
28355,1017,1,3578.27,1,1,4,114,Lost Customers
28356,134,1,59.980000000000004,3,1,2,312,Needs Attention
28357,42,1,133.49,4,1,2,412,Recent Customers
28358,108,1,4.99,3,1,1,311,Needs Attention
28359,206,1,78.97999999999999,2,1,2,212,Needs Attention
28360,242,1,7.28,2,1,1,211,Needs Attention
28361,110,1,13.98,3,1,1,311,Needs Attention
28362,1015,1,3578.27,1,1,4,114,Lost Customers
28363,906,1,3578.27,1,1,4,114,Lost Customers
28364,172,1,1170.48,2,1,3,213,Needs Attention
28365,278,1,2433.04,1,1,3,113,Lost Customers
28366,109,1,578.46,3,1,3,313,Needs Attention
28367,111,1,600.46,3,1,3,313,Needs Attention
28368,32,1,791.32,4,1,3,413,Recent Customers
28369,263,1,777.34,2,1,3,213,Needs Attention
28370,114,1,638.95,3,1,3,313,Needs Attention
28371,110,1,539.99,3,1,3,313,Needs Attention
28372,94,1,607.96,3,1,3,313,Needs Attention
28373,177,1,38.88,2,1,1,211,Needs Attention
28374,327,1,68.97,1,1,2,112,Lost Customers
28375,87,1,567.76,4,1,3,413,Recent Customers
28376,187,1,1134.47,2,1,3,213,Needs Attention
28377,267,1,2433.04,1,1,3,113,Lost Customers
28378,39,1,38.88,4,1,1,411,Recent Customers
28379,294,1,61.08,1,1,2,112,Lost Customers
28380,89,1,34.89,3,1,1,311,Needs Attention
28381,137,1,92.96000000000001,3,1,2,312,Needs Attention
28382,227,1,786.33,2,1,3,213,Needs Attention
28383,235,1,742.35,2,1,3,213,Needs Attention
28384,175,1,67.59,2,1,2,212,Needs Attention
28385,40,1,71.58000000000001,4,1,2,412,Recent Customers
28386,87,1,600.46,4,1,3,413,Recent Customers
28387,72,1,583.97,4,1,3,413,Recent Customers
28388,225,1,751.34,2,1,3,213,Needs Attention
28389,1127,1,3399.99,1,1,4,114,Lost Customers
28390,1101,1,3374.99,1,1,4,114,Lost Customers
28391,348,1,32.6,1,1,1,111,Lost Customers
28392,359,1,23.779999999999998,1,1,1,111,Lost Customers
28393,181,2,4539.46,2,2,4,224,Big Spender
28394,162,2,4555.469999999999,3,2,4,324,Big Spender
28395,141,2,4554.46,3,2,4,324,Big Spender
28396,163,1,1155.48,3,1,3,313,Needs Attention
28397,266,1,2419.06,1,1,3,113,Lost Customers
28398,204,1,71.58000000000001,2,1,2,212,Needs Attention
28399,92,1,553.97,3,1,3,313,Needs Attention
28400,235,1,777.34,2,1,3,213,Needs Attention
28401,1044,1,3374.99,1,1,4,114,Lost Customers
28402,351,1,71.58000000000001,1,1,2,112,Lost Customers
28403,247,1,2419.06,2,1,3,213,Needs Attention
28404,110,1,56.95,3,1,2,312,Needs Attention
28405,175,1,1155.48,2,1,3,213,Needs Attention
28406,5,1,100.09,4,1,2,412,Recent Customers
28407,990,1,3374.99,1,1,4,114,Lost Customers
28408,268,1,23.779999999999998,1,1,1,111,Lost Customers
28409,358,1,28.99,1,1,1,111,Lost Customers
28410,343,1,60.47,1,1,2,112,Lost Customers
28411,338,1,134.95000000000002,1,1,2,112,Lost Customers
28412,340,1,45.58,1,1,1,111,Lost Customers
28413,132,1,23.779999999999998,3,1,1,311,Needs Attention
28414,983,1,3399.99,1,1,4,114,Lost Customers
28415,257,1,2428.05,2,1,3,213,Needs Attention
28416,244,1,2442.03,2,1,3,213,Needs Attention
28417,239,1,2426.0,2,1,3,213,Needs Attention
28418,129,2,4539.46,3,2,4,324,Big Spender
28419,136,2,4564.46,3,2,4,324,Big Spender
28420,108,2,4534.46,3,2,4,324,Big Spender
28421,231,1,776.33,2,1,3,213,Needs Attention
28422,43,1,34.89,4,1,1,411,Recent Customers
28423,318,1,33.98,1,1,1,111,Lost Customers
28424,77,1,564.48,4,1,3,413,Recent Customers
28425,89,1,588.96,3,1,3,313,Needs Attention
28426,110,1,60.470000000000006,3,1,2,312,Needs Attention
28427,79,1,539.99,4,1,3,413,Recent Customers
28428,70,1,603.49,4,1,3,413,Recent Customers
28429,248,1,34.89,2,1,1,211,Needs Attention
28430,177,1,42.97,2,1,1,211,Needs Attention
28431,161,1,197.88,3,1,2,312,Needs Attention
28432,92,1,28.99,3,1,1,311,Needs Attention
28433,38,1,32.6,4,1,1,411,Recent Customers
28434,230,1,751.34,2,1,3,213,Needs Attention
28435,9,1,42.97,4,1,1,411,Recent Customers
28436,90,1,617.47,3,1,3,313,Needs Attention
28437,60,1,567.76,4,1,3,413,Recent Customers
28438,56,1,574.98,4,1,3,413,Recent Customers
28439,13,1,60.47,4,1,2,412,Recent Customers
28440,159,1,38.88,3,1,1,311,Needs Attention
28441,132,1,36.59,3,1,1,311,Needs Attention
28442,308,1,69.99,1,1,2,112,Lost Customers
28443,909,1,3374.99,1,1,4,114,Lost Customers
28444,315,1,123.97999999999999,1,1,2,112,Lost Customers
28445,80,1,33.98,4,1,1,411,Recent Customers
28446,214,1,2398.05,2,1,3,213,Needs Attention
28447,245,1,69.99,2,1,2,212,Needs Attention
28448,118,1,21.49,3,1,1,311,Needs Attention
28449,907,1,3374.99,1,1,4,114,Lost Customers
28450,351,1,68.97,1,1,2,112,Lost Customers
28451,85,1,30.479999999999997,4,1,1,411,Recent Customers
28452,289,1,69.99,1,1,2,112,Lost Customers
28453,179,1,36.269999999999996,2,1,1,211,Needs Attention
28454,215,1,88.97,2,1,2,212,Needs Attention
28455,262,1,42.97,2,1,1,211,Needs Attention
28456,359,1,69.99,1,1,2,112,Lost Customers
28457,29,1,69.99,4,1,2,412,Recent Customers
28458,873,1,3374.99,1,1,4,114,Lost Customers
28459,183,1,21.49,2,1,1,211,Needs Attention
28460,320,1,119.97999999999999,1,1,2,112,Lost Customers
28461,72,1,33.98,4,1,1,411,Recent Customers
28462,309,1,69.99,1,1,2,112,Lost Customers
28463,144,1,21.49,3,1,1,311,Needs Attention
28464,47,1,69.99,4,1,2,412,Recent Customers
28465,325,1,68.97,1,1,2,112,Lost Customers
28466,21,1,119.97999999999999,4,1,2,412,Recent Customers
28467,114,1,36.27,3,1,1,311,Needs Attention
28468,262,1,60.47,2,1,2,212,Needs Attention
28469,95,1,60.470000000000006,3,1,2,312,Needs Attention
28470,877,1,3399.99,1,1,4,114,Lost Customers
28471,860,1,3374.99,1,1,4,114,Lost Customers
28472,218,1,750.3000000000001,2,1,3,213,Needs Attention
28473,134,1,21.49,3,1,1,311,Needs Attention
28474,54,1,565.47,4,1,3,413,Recent Customers
28475,310,1,123.97999999999999,1,1,2,112,Lost Customers
28476,86,1,119.97999999999999,4,1,2,412,Recent Customers
28477,56,1,548.98,4,1,3,413,Recent Customers
28478,871,1,3374.99,1,1,4,114,Lost Customers
28479,283,1,831.33,1,1,3,113,Lost Customers
28480,261,1,742.35,2,1,3,213,Needs Attention
28481,254,1,778.62,2,1,3,213,Needs Attention
28482,262,1,777.34,2,1,3,213,Needs Attention
28483,252,1,765.32,2,1,3,213,Needs Attention
28484,246,1,778.62,2,1,3,213,Needs Attention
28485,260,1,751.34,2,1,3,213,Needs Attention
28486,235,1,776.33,2,1,3,213,Needs Attention
28487,216,1,805.33,2,1,3,213,Needs Attention
28488,226,1,742.35,2,1,3,213,Needs Attention
28489,183,1,786.33,2,1,3,213,Needs Attention
28490,206,1,778.62,2,1,3,213,Needs Attention
28491,801,1,3374.99,1,1,4,114,Lost Customers
28492,811,1,3374.99,1,1,4,114,Lost Customers
28493,183,1,814.8000000000001,2,1,3,213,Needs Attention
28494,194,1,751.34,2,1,3,213,Needs Attention
28495,267,1,119.97999999999999,1,1,2,112,Lost Customers
28496,172,1,69.99,2,1,2,212,Needs Attention
28497,206,1,776.33,2,1,3,213,Needs Attention
28498,346,1,78.97999999999999,1,1,2,112,Lost Customers
28499,204,1,778.62,2,1,3,213,Needs Attention
28500,200,1,777.34,2,1,3,213,Needs Attention
28501,157,1,786.33,3,1,3,313,Needs Attention
28502,182,1,777.34,2,1,3,213,Needs Attention
28503,49,1,578.46,4,1,3,413,Recent Customers
28504,773,1,3374.99,1,1,4,114,Lost Customers
28505,160,1,827.33,3,1,3,313,Needs Attention
28506,93,2,3213.5681999999997,3,2,4,324,Big Spender
28507,162,1,777.34,3,1,3,313,Needs Attention
28508,49,1,574.98,4,1,3,413,Recent Customers
28509,168,1,777.34,3,1,3,313,Needs Attention
28510,744,1,2071.4196,1,1,3,113,Lost Customers
28511,39,1,562.96,4,1,3,413,Recent Customers
28512,707,1,2049.0982,1,1,3,113,Lost Customers
28513,154,1,811.32,3,1,3,313,Needs Attention
28514,277,1,78.97999999999999,1,1,2,112,Lost Customers
28515,41,1,565.47,4,1,3,413,Recent Customers
28516,59,1,563.77,4,1,3,413,Recent Customers
28517,32,1,578.46,4,1,3,413,Recent Customers
28518,182,1,750.3000000000001,2,1,3,213,Needs Attention
28519,707,1,2049.0982,1,1,3,113,Lost Customers
28520,77,2,3226.8996,4,2,4,424,Big Spender
28521,147,1,1164.47,3,1,3,313,Needs Attention
28522,126,1,1197.97,3,1,3,313,Needs Attention
28523,227,1,2433.04,2,1,3,213,Needs Attention
28524,222,1,2398.05,2,1,3,213,Needs Attention
28525,37,1,574.98,4,1,3,413,Recent Customers
28526,39,1,60.47,4,1,2,412,Recent Customers
28527,39,1,563.77,4,1,3,413,Recent Customers
28528,128,1,751.34,3,1,3,313,Needs Attention
28529,702,1,2049.0982,1,1,3,113,Lost Customers
28530,61,1,588.96,4,1,3,413,Recent Customers
28531,149,1,751.34,3,1,3,313,Needs Attention
28532,727,1,2071.4196,1,1,3,113,Lost Customers
28533,360,1,4.99,1,1,1,111,Lost Customers
28534,196,1,603.49,2,1,3,213,Needs Attention
28535,358,1,2433.04,1,1,3,113,Lost Customers
28536,340,1,13.98,1,1,1,111,Lost Customers
28537,232,1,39.980000000000004,2,1,1,211,Needs Attention
28538,158,1,36.269999999999996,3,1,1,311,Needs Attention
28539,292,1,119.97999999999999,1,1,2,112,Lost Customers
28540,711,1,2049.0982,1,1,3,113,Lost Customers
28541,725,1,2049.0982,1,1,3,113,Lost Customers
28542,345,1,78.97999999999999,1,1,2,112,Lost Customers
28543,305,1,108.46000000000001,1,1,2,112,Lost Customers
28544,101,1,33.98,3,1,1,311,Needs Attention
28545,220,1,132.97,2,1,2,212,Needs Attention
28546,214,1,119.97999999999999,2,1,2,212,Needs Attention
28547,720,1,2049.0982,1,1,3,113,Lost Customers
28548,150,1,751.34,3,1,3,313,Needs Attention
28549,204,1,2418.05,2,1,3,213,Needs Attention
28550,79,1,123.97999999999999,4,1,2,412,Recent Customers
28551,272,1,69.99,1,1,2,112,Lost Customers
28552,74,1,21.49,4,1,1,411,Recent Customers
28553,91,2,3216.8996,3,2,4,324,Big Spender
28554,122,1,1155.48,3,1,3,313,Needs Attention
28555,122,1,1134.47,3,1,3,313,Needs Attention
28556,97,1,1155.48,3,1,3,313,Needs Attention
28557,202,1,2419.06,2,1,3,213,Needs Attention
28558,60,1,68.97,4,1,2,412,Recent Customers
28559,690,1,2049.0982,1,1,3,113,Lost Customers
28560,697,1,2071.4196,1,1,3,113,Lost Customers
28561,67,1,23.779999999999998,4,1,1,411,Recent Customers
28562,82,2,3219.1896,4,2,4,424,Big Spender
28563,113,1,1197.97,3,1,3,313,Needs Attention
28564,62,1,1174.48,4,1,3,413,Recent Customers
28565,36,1,58.47,4,1,2,412,Recent Customers
28566,5,1,58.47,4,1,2,412,Recent Customers
28567,90,1,69.99,3,1,2,312,Needs Attention
28568,67,1,1145.48,4,1,3,413,Recent Customers
28569,78,2,3204.5782,4,2,4,424,Big Spender
28570,209,1,67.49,2,1,2,212,Needs Attention
28571,40,1,29.479999999999997,4,1,1,411,Recent Customers
28572,266,1,31.27,1,1,1,111,Lost Customers
28573,1013,1,3578.27,1,1,4,114,Lost Customers
28574,886,1,3578.27,1,1,4,114,Lost Customers
28575,143,1,69.99,3,1,2,312,Needs Attention
28576,92,1,39.980000000000004,3,1,1,311,Needs Attention
28577,190,1,7.28,2,1,1,211,Needs Attention
28578,14,1,39.980000000000004,4,1,1,411,Recent Customers
28579,57,1,7.28,4,1,1,411,Recent Customers
28580,234,2,4793.12,2,2,4,224,Big Spender
28581,58,1,119.97999999999999,4,1,2,412,Recent Customers
28582,123,1,34.99,3,1,1,311,Needs Attention
28583,1015,1,3578.27,1,1,4,114,Lost Customers
28584,1018,1,3578.27,1,1,4,114,Lost Customers
28585,163,1,34.99,3,1,1,311,Needs Attention
28586,1016,1,3578.27,1,1,4,114,Lost Customers
28587,1023,1,3578.27,1,1,4,114,Lost Customers
28588,1021,1,3578.27,1,1,4,114,Lost Customers
28589,294,1,69.99,1,1,2,112,Lost Customers
28590,316,1,59.480000000000004,1,1,2,112,Lost Customers
28591,186,1,34.99,2,1,1,211,Needs Attention
28592,46,1,34.99,4,1,1,411,Recent Customers
28593,47,1,34.99,4,1,1,411,Recent Customers
28594,169,1,49.99,3,1,2,312,Needs Attention
28595,295,1,49.99,1,1,2,112,Lost Customers
28596,46,1,7.95,4,1,1,411,Recent Customers
28597,286,1,7.95,1,1,1,111,Lost Customers
28598,1032,1,3578.27,1,1,4,114,Lost Customers
28599,276,1,7.95,1,1,1,111,Lost Customers
28600,305,1,119.97999999999999,1,1,2,112,Lost Customers
28601,301,1,7.95,1,1,1,111,Lost Customers
28602,104,1,144.47,3,1,2,312,Needs Attention
28603,148,1,7.95,3,1,1,311,Needs Attention
28604,358,1,7.95,1,1,1,111,Lost Customers
28605,160,1,7.95,3,1,1,311,Needs Attention
28606,324,1,7.95,1,1,1,111,Lost Customers
28607,365,1,7.95,1,1,1,111,Lost Customers
28608,78,1,78.97999999999999,4,1,2,412,Recent Customers
28609,105,1,63.97,3,1,2,312,Needs Attention
28610,110,1,8.99,3,1,1,311,Needs Attention
28611,319,1,8.99,1,1,1,111,Lost Customers
28612,230,1,8.99,2,1,1,211,Needs Attention
28613,65,1,8.99,4,1,1,411,Recent Customers
28614,259,1,8.99,2,1,1,211,Needs Attention
28615,271,1,8.99,1,1,1,111,Lost Customers
28616,57,1,120.0,4,1,2,412,Recent Customers
28617,43,1,178.98,4,1,2,412,Recent Customers
28618,980,1,3578.27,1,1,4,114,Lost Customers
28619,990,1,3578.27,1,1,4,114,Lost Customers
28620,901,1,3578.27,1,1,4,114,Lost Customers
28621,988,1,3578.27,1,1,4,114,Lost Customers
28622,167,1,88.46,3,1,2,312,Needs Attention
28623,313,1,27.279999999999998,1,1,1,111,Lost Customers
28624,895,1,3578.27,1,1,4,114,Lost Customers
28625,977,1,3578.27,1,1,4,114,Lost Customers
28626,886,1,3578.27,1,1,4,114,Lost Customers
28627,1000,1,3578.27,1,1,4,114,Lost Customers
28628,996,1,3578.27,1,1,4,114,Lost Customers
28629,993,1,3578.27,1,1,4,114,Lost Customers
28630,910,1,3578.27,1,1,4,114,Lost Customers
28631,353,1,144.47,1,1,2,112,Lost Customers
28632,270,1,74.98,1,1,2,112,Lost Customers
28633,277,1,187.98,1,1,2,112,Lost Customers
28634,6,1,126.95,4,1,2,412,Recent Customers
28635,987,1,3578.27,1,1,4,114,Lost Customers
28636,34,1,78.97,4,1,2,412,Recent Customers
28637,127,1,31.27,3,1,1,311,Needs Attention
28638,297,1,37.97,1,1,1,111,Lost Customers
28639,217,1,190.27,2,1,2,212,Needs Attention
28640,190,1,69.99,2,1,2,212,Needs Attention
28641,143,1,83.97,3,1,2,312,Needs Attention
28642,230,1,27.279999999999998,2,1,1,211,Needs Attention
28643,985,1,3578.27,1,1,4,114,Lost Customers
28644,992,1,3578.27,1,1,4,114,Lost Customers
28645,999,1,3578.27,1,1,4,114,Lost Customers
28646,892,1,3578.27,1,1,4,114,Lost Customers
28647,892,1,3578.27,1,1,4,114,Lost Customers
28648,911,1,3578.27,1,1,4,114,Lost Customers
28649,980,1,3578.27,1,1,4,114,Lost Customers
28650,996,1,3578.27,1,1,4,114,Lost Customers
28651,992,1,3578.27,1,1,4,114,Lost Customers
28652,872,1,3578.27,1,1,4,114,Lost Customers
28653,1002,1,3578.27,1,1,4,114,Lost Customers
28654,996,1,3578.27,1,1,4,114,Lost Customers
28655,996,1,3578.27,1,1,4,114,Lost Customers
28656,883,1,3578.27,1,1,4,114,Lost Customers
28657,978,1,3578.27,1,1,4,114,Lost Customers
28658,994,1,3578.27,1,1,4,114,Lost Customers
28659,735,1,2443.35,1,1,3,113,Lost Customers
28660,1003,1,3578.27,1,1,4,114,Lost Customers
28661,975,1,3578.27,1,1,4,114,Lost Customers
28662,204,2,4827.1,2,2,4,224,Big Spender
28663,756,1,2443.35,1,1,3,113,Lost Customers
28664,111,2,4793.12,3,2,4,324,Big Spender
28665,66,2,4852.6,4,2,4,424,Big Spender
28666,43,2,4822.11,4,2,4,424,Big Spender
28667,384,2,4370.61,1,2,4,124,Almost Lost
28668,312,1,78.97999999999999,1,1,2,112,Lost Customers
28669,736,1,2181.5625,1,1,3,113,Lost Customers
28670,983,1,3578.27,1,1,4,114,Lost Customers
28671,376,2,4320.62,1,2,4,124,Almost Lost
28672,384,2,4355.61,1,2,4,124,Almost Lost
28673,354,2,4380.1,1,2,4,124,Almost Lost
28674,342,2,4430.09,1,2,4,124,Almost Lost
28675,996,1,3578.27,1,1,4,114,Lost Customers
28676,983,1,3578.27,1,1,4,114,Lost Customers
28677,17,1,48.970000000000006,4,1,1,411,Recent Customers
28678,352,2,4337.56,1,2,4,124,Almost Lost
28679,47,1,27.279999999999998,4,1,1,411,Recent Customers
28680,97,1,31.27,3,1,1,311,Needs Attention
28681,87,1,24.99,4,1,1,411,Recent Customers
28682,318,1,63.970000000000006,1,1,2,112,Lost Customers
28683,687,1,2049.0982,1,1,3,113,Lost Customers
